,window_start,ticker,symbol,contract_month,contract_year,transactions,open,high,low,close,session_end_date,settlement_price,dollar_volume,volume,timeframe
185,2026-01-20 02:55:00,MNQH6,MNQ,H,2026.0,454,25430.25,25433.0,25423.5,25424.0,2026-01-20,,22452148,883,5min
186,2026-01-20 03:10:00,MNQH6,MNQ,H,2026.0,933,25420.25,25431.5,25419.0,25426.75,2026-01-20,,44520929,1751,5min
187,2026-01-20 03:20:00,MNQH6,MNQ,H,2026.0,765,25428.5,25430.5,25415.5,25418.0,2026-01-20,,37574627,1478,5min
188,2026-01-20 03:25:00,MNQH6,MNQ,H,2026.0,596,25418.75,25422.75,25413.25,25417.5,2026-01-20,,31797269,1251,5min
189,2026-01-20 03:30:00,MNQH6,MNQ,H,2026.0,1045,25417.75,25420.5,25407.25,25412.0,2026-01-20,,50469680,1986,5min
190,2026-01-20 03:45:00,MNQH6,MNQ,H,2026.0,833,25407.75,25420.25,25407.25,25414.75,2026-01-20,,41856916,1647,5min
191,2026-01-20 03:50:00,MNQH6,MNQ,H,2026.0,634,25415.25,25416.75,25403.25,25406.5,2026-01-20,,28941020,1139,5min
192,2026-01-20 03:55:00,MNQH6,MNQ,H,2026.0,428,25407.0,25414.0,25406.5,25409.75,2026-01-20,,20811322,819,5min
193,2026-01-20 05:25:00,MNQH6,MNQ,H,2026.0,1232,25395.0,25412.75,25390.5,25407.25,2026-01-20,,59342819,2336,5min
194,2026-01-20 05:30:00,MNQH6,MNQ,H,2026.0,645,25407.0,25412.25,25406.0,25410.75,2026-01-20,,28230349,1111,5min
195,2026-01-20 05:35:00,MNQH6,MNQ,H,2026.0,795,25410.5,25411.5,25391.25,25391.75,2026-01-20,,42751392,1683,5min
196,2026-01-20 05:50:00,MNQH6,MNQ,H,2026.0,651,25388.0,25399.5,25387.5,25396.25,2026-01-20,,31743540,1250,5min
197,2026-01-20 05:55:00,MNQH6,MNQ,H,2026.0,753,25396.25,25399.0,25381.75,25382.75,2026-01-20,,40951431,1613,5min
198,2026-01-20 06:00:00,MNQH6,MNQ,H,2026.0,1048,25382.75,25390.25,25376.5,25378.0,2026-01-20,,49952691,1968,5min
199,2026-01-20 06:05:00,MNQH6,MNQ,H,2026.0,1663,25377.25,25380.25,25352.0,25357.75,2026-01-20,,83652252,3298,5min
200,2026-01-20 06:10:00,MNQH6,MNQ,H,2026.0,1464,25357.0,25357.0,25344.75,25352.75,2026-01-20,,70348121,2775,5min
201,2026-01-20 06:15:00,MNQH6,MNQ,H,2026.0,2519,25353.0,25353.0,25322.5,25326.5,2026-01-20,,126056084,4976,5min
202,2026-01-20 06:20:00,MNQH6,MNQ,H,2026.0,1862,25326.0,25330.25,25317.25,25322.5,2026-01-20,,88534270,3496,5min
203,2026-01-20 06:25:00,MNQH6,MNQ,H,2026.0,2615,25322.75,25323.5,25292.75,25303.5,2026-01-20,,126890443,5014,5min
204,2026-01-20 07:00:00,MNQH6,MNQ,H,2026.0,1958,25310.75,25320.5,25305.5,25310.75,2026-01-20,,94594860,3737,5min
205,2026-01-20 07:10:00,MNQH6,MNQ,H,2026.0,1638,25315.25,25318.75,25287.25,25288.0,2026-01-20,,76763392,3034,5min
206,2026-01-20 07:25:00,MNQH6,MNQ,H,2026.0,1409,25287.0,25301.5,25281.5,25297.25,2026-01-20,,71578749,2830,5min
207,2026-01-20 07:30:00,MNQH6,MNQ,H,2026.0,1513,25296.75,25301.25,25276.75,25282.0,2026-01-20,,70479919,2787,5min
208,2026-01-20 07:55:00,MNQH6,MNQ,H,2026.0,1152,25283.25,25294.75,25275.25,25283.5,2026-01-20,,54768092,2166,5min
209,2026-01-20 08:00:00,MNQH6,MNQ,H,2026.0,3418,25283.75,25288.75,25247.25,25255.0,2026-01-20,,163405068,6468,5min
210,2026-01-20 16:40:00,MNQH6,MNQ,H,2026.0,12767,25424.75,25430.0,25351.0,25354.0,2026-01-20,,646949456,25489,5min
211,2026-01-20 16:55:00,MNQH6,MNQ,H,2026.0,12463,25346.0,25414.0,25337.5,25399.0,2026-01-20,,645184169,25417,5min
212,2026-01-20 17:00:00,MNQH6,MNQ,H,2026.0,9872,25398.5,25407.25,25382.0,25388.0,2026-01-20,,485677192,19125,5min
213,2026-01-20 17:05:00,MNQH6,MNQ,H,2026.0,8905,25388.25,25403.75,25360.25,25362.25,2026-01-20,,456972126,18001,5min
214,2026-01-20 17:10:00,MNQH6,MNQ,H,2026.0,8884,25362.5,25377.75,25345.0,25360.75,2026-01-20,,448401776,17680,5min
215,2026-01-20 17:15:00,MNQH6,MNQ,H,2026.0,7120,25360.75,25371.25,25342.5,25348.0,2026-01-20,,353892691,13958,5min
216,2026-01-20 17:20:00,MNQH6,MNQ,H,2026.0,8359,25348.75,25354.75,25330.0,25335.75,2026-01-20,,432885926,17081,5min
217,2026-01-20 17:25:00,MNQH6,MNQ,H,2026.0,7109,25335.75,25349.5,25326.25,25339.25,2026-01-20,,357386028,14104,5min
218,2026-01-20 17:30:00,MNQH6,MNQ,H,2026.0,9320,25338.75,25339.0,25303.25,25308.0,2026-01-20,,465405955,18383,5min
219,2026-01-20 17:40:00,MNQH6,MNQ,H,2026.0,9279,25311.75,25336.75,25291.25,25292.75,2026-01-20,,468556315,18509,5min
220,2026-01-20 18:00:00,MNQH6,MNQ,H,2026.0,7167,25293.0,25311.25,25286.0,25288.0,2026-01-20,,340889570,13475,5min
221,2026-01-20 18:10:00,MNQH6,MNQ,H,2026.0,5338,25278.5,25300.25,25274.25,25284.75,2026-01-20,,252013586,9966,5min
222,2026-01-20 18:15:00,MNQH6,MNQ,H,2026.0,4409,25284.25,25287.75,25266.5,25276.25,2026-01-20,,208377834,8244,5min
223,2026-01-20 18:20:00,MNQH6,MNQ,H,2026.0,6333,25276.75,25277.0,25250.75,25255.75,2026-01-20,,299753633,11866,5min
224,2026-01-20 18:25:00,MNQH6,MNQ,H,2026.0,5655,25256.0,25261.75,25243.0,25247.75,2026-01-20,,270929864,10729,5min
225,2026-01-20 18:30:00,MNQH6,MNQ,H,2026.0,8859,25247.0,25256.5,25218.75,25227.0,2026-01-20,,431084842,17082,5min
226,2026-01-20 18:35:00,MNQH6,MNQ,H,2026.0,7978,25226.75,25237.75,25209.5,25212.0,2026-01-20,,381544342,15128,5min
227,2026-01-20 18:40:00,MNQH6,MNQ,H,2026.0,8121,25212.25,25228.0,25201.75,25210.0,2026-01-20,,405305838,16075,5min
228,2026-01-20 19:00:00,MNQH6,MNQ,H,2026.0,7558,25199.25,25225.25,25198.25,25205.0,2026-01-20,,367348425,14570,5min
229,2026-01-20 19:05:00,MNQH6,MNQ,H,2026.0,6141,25205.5,25218.75,25191.25,25197.25,2026-01-20,,305142601,12106,5min
230,2026-01-20 19:10:00,MNQH6,MNQ,H,2026.0,6400,25197.25,25204.5,25178.5,25193.25,2026-01-20,,318664478,12649,5min
231,2026-01-21 07:20:00,MNQH6,MNQ,H,2026.0,785,25242.75,25246.75,25239.5,25241.25,2026-01-21,,40238197,1594,5min
232,2026-01-21 07:25:00,MNQH6,MNQ,H,2026.0,612,25241.25,25243.0,25235.75,25240.0,2026-01-21,,30363095,1203,5min
233,2026-01-21 07:35:00,MNQH6,MNQ,H,2026.0,470,25237.25,25241.0,25232.75,25234.75,2026-01-21,,25438468,1008,5min
234,2026-01-21 07:40:00,MNQH6,MNQ,H,2026.0,458,25234.25,25236.0,25229.5,25231.5,2026-01-21,,22457379,890,5min
235,2026-01-21 08:25:00,MNQH6,MNQ,H,2026.0,1544,25209.25,25233.5,25207.75,25221.0,2026-01-21,,81571596,3234,5min
236,2026-01-21 08:45:00,MNQH6,MNQ,H,2026.0,500,25225.0,25228.25,25221.0,25225.0,2026-01-21,,26637285,1056,5min
237,2026-01-21 09:05:00,MNQH6,MNQ,H,2026.0,1408,25224.0,25226.75,25193.5,25196.5,2026-01-21,,78092780,3098,5min
238,2026-01-21 09:15:00,MNQH6,MNQ,H,2026.0,836,25209.25,25216.5,25201.25,25210.0,2026-01-21,,42453290,1684,5min
239,2026-01-21 20:00:00,MNQH6,MNQ,H,2026.0,13609,25639.0,25653.25,25593.25,25610.75,2026-01-21,,698132148,27251,5min
240,2026-01-21 20:05:00,MNQH6,MNQ,H,2026.0,12252,25610.75,25617.25,25573.25,25597.25,2026-01-21,,577593202,22564,5min
241,2026-01-21 20:10:00,MNQH6,MNQ,H,2026.0,8479,25597.0,25609.75,25581.0,25588.5,2026-01-21,,396145326,15477,5min
242,2026-01-22 02:10:00,MNQH6,MNQ,H,2026.0,583,25598.5,25602.75,25592.5,25593.75,2026-01-22,,24880576,972,5min
243,2026-01-22 13:55:00,MNQH6,MNQ,H,2026.0,3096,25719.75,25739.75,25718.75,25736.0,2026-01-22,,160716940,6246,5min
244,2026-01-22 14:00:00,MNQH6,MNQ,H,2026.0,3878,25735.75,25739.25,25711.75,25714.75,2026-01-22,,182068798,7078,5min
245,2026-01-22 14:25:00,MNQH6,MNQ,H,2026.0,4611,25715.5,25738.5,25715.5,25730.0,2026-01-22,,248669363,9665,5min
246,2026-01-22 14:30:00,MNQH6,MNQ,H,2026.0,26739,25729.75,25732.25,25664.5,25666.5,2026-01-22,,1223827396,47648,5min
247,2026-01-22 18:05:00,MNQH6,MNQ,H,2026.0,3891,25713.75,25721.25,25708.75,25714.25,2026-01-22,,195542590,7604,5min
248,2026-01-22 18:10:00,MNQH6,MNQ,H,2026.0,4876,25714.25,25715.75,25690.0,25695.5,2026-01-22,,256377535,9975,5min
249,2026-01-22 19:25:00,MNQH6,MNQ,H,2026.0,2508,25710.75,25715.0,25705.0,25709.25,2026-01-22,,127343050,4953,5min
250,2026-01-22 19:30:00,MNQH6,MNQ,H,2026.0,3435,25709.5,25713.0,25696.5,25698.0,2026-01-22,,171956348,6690,5min
251,2026-01-22 19:35:00,MNQH6,MNQ,H,2026.0,4642,25697.75,25703.0,25677.25,25682.0,2026-01-22,,244925897,9534,5min
252,2026-01-22 19:40:00,MNQH6,MNQ,H,2026.0,5151,25681.0,25691.0,25670.75,25675.0,2026-01-22,,268278510,10447,5min
253,2026-01-23 06:20:00,MNQH6,MNQ,H,2026.0,445,25730.25,25731.75,25727.25,25730.5,2026-01-23,,23928229,930,5min
254,2026-01-23 06:25:00,MNQH6,MNQ,H,2026.0,660,25730.0,25730.25,25718.5,25723.0,2026-01-23,,35138769,1366,5min
255,2026-01-23 06:30:00,MNQH6,MNQ,H,2026.0,482,25722.25,25728.25,25720.75,25723.0,2026-01-23,,20424788,794,5min
256,2026-01-23 07:25:00,MNQH6,MNQ,H,2026.0,492,25722.75,25725.0,25715.75,25718.0,2026-01-23,,23328622,907,5min
257,2026-01-23 07:30:00,MNQH6,MNQ,H,2026.0,698,25718.75,25718.75,25704.75,25705.75,2026-01-23,,37178941,1446,5min
258,2026-01-23 07:35:00,MNQH6,MNQ,H,2026.0,497,25705.5,25711.0,25703.0,25706.5,2026-01-23,,24833565,966,5min
259,2026-01-23 07:40:00,MNQH6,MNQ,H,2026.0,639,25707.0,25710.0,25699.0,25703.5,2026-01-23,,28583053,1112,5min
260,2026-01-23 07:45:00,MNQH6,MNQ,H,2026.0,1663,25703.5,25705.0,25682.5,25691.75,2026-01-23,,81596397,3176,5min
261,2026-01-23 07:50:00,MNQH6,MNQ,H,2026.0,612,25692.25,25698.0,25686.0,25689.75,2026-01-23,,31293413,1218,5min
262,2026-01-23 07:55:00,MNQH6,MNQ,H,2026.0,516,25691.0,25694.5,25684.75,25691.5,2026-01-23,,27848317,1084,5min
263,2026-01-23 08:00:00,MNQH6,MNQ,H,2026.0,1812,25692.25,25692.25,25669.5,25682.5,2026-01-23,,95550854,3721,5min
264,2026-01-23 08:05:00,MNQH6,MNQ,H,2026.0,1017,25682.5,25689.5,25675.5,25683.25,2026-01-23,,54396394,2118,5min
265,2026-01-23 08:10:00,MNQH6,MNQ,H,2026.0,1278,25682.75,25686.0,25655.5,25656.5,2026-01-23,,65045076,2534,5min
266,2026-01-23 08:15:00,MNQH6,MNQ,H,2026.0,1536,25656.5,25671.0,25650.75,25656.25,2026-01-23,,73259633,2855,5min
267,2026-01-23 16:00:00,MNQH6,MNQ,H,2026.0,9281,25826.5,25845.5,25825.25,25842.0,2026-01-23,,473292174,18319,5min
268,2026-01-23 16:05:00,MNQH6,MNQ,H,2026.0,11472,25842.0,25844.5,25804.75,25826.5,2026-01-23,,588525544,22793,5min
269,2026-01-23 16:10:00,MNQH6,MNQ,H,2026.0,6788,25826.25,25832.25,25814.5,25823.5,2026-01-23,,347782983,13467,5min
270,2026-01-23 16:15:00,MNQH6,MNQ,H,2026.0,6180,25824.0,25829.75,25810.75,25824.5,2026-01-23,,297490896,11522,5min
271,2026-01-23 16:45:00,MNQH6,MNQ,H,2026.0,7761,25812.25,25828.5,25793.5,25821.5,2026-01-23,,403875903,15647,5min
272,2026-01-23 16:50:00,MNQH6,MNQ,H,2026.0,6179,25821.75,25825.5,25796.5,25807.5,2026-01-23,,293418783,11368,5min
273,2026-01-23 16:55:00,MNQH6,MNQ,H,2026.0,6237,25807.5,25808.25,25784.5,25788.25,2026-01-23,,313404417,12149,5min
274,2026-01-23 17:15:00,MNQH6,MNQ,H,2026.0,5208,25805.5,25808.25,25783.75,25792.5,2026-01-23,,268209600,10398,5min
275,2026-01-23 17:25:00,MNQH6,MNQ,H,2026.0,4309,25780.5,25805.75,25780.25,25798.75,2026-01-23,,221295428,8580,5min
276,2026-01-23 17:30:00,MNQH6,MNQ,H,2026.0,5205,25798.5,25800.25,25773.25,25777.25,2026-01-23,,265519999,10297,5min
277,2026-01-23 17:35:00,MNQH6,MNQ,H,2026.0,4264,25777.25,25789.75,25770.0,25775.25,2026-01-23,,215632470,8364,5min
278,2026-01-23 17:40:00,MNQH6,MNQ,H,2026.0,11979,25775.25,25777.5,25722.25,25729.5,2026-01-23,,648435270,25188,5min
279,2026-01-23 19:20:00,MNQH6,MNQ,H,2026.0,4857,25756.25,25775.0,25753.25,25770.0,2026-01-23,,265330694,10297,5min
280,2026-01-23 19:25:00,MNQH6,MNQ,H,2026.0,4303,25769.25,25773.25,25745.0,25745.25,2026-01-23,,225122983,8739,5min
281,2026-01-23 19:30:00,MNQH6,MNQ,H,2026.0,5020,25745.25,25758.75,25738.5,25745.25,2026-01-23,,255819809,9935,5min
282,2026-01-23 20:55:00,MNQH6,MNQ,H,2026.0,9567,25734.75,25756.0,25723.0,25734.5,2026-01-23,,540306399,20991,5min
283,2026-01-23 21:00:00,MNQH6,MNQ,H,2026.0,3769,25734.75,25738.5,25718.5,25723.75,2026-01-23,,217939450,8471,5min
284,2026-01-23 21:05:00,MNQH6,MNQ,H,2026.0,1733,25723.75,25723.75,25712.0,25713.25,2026-01-23,,90910372,3535,5min
285,2026-01-23 21:10:00,MNQH6,MNQ,H,2026.0,1914,25713.0,25715.5,25702.0,25703.0,2026-01-23,,108305208,4213,5min
286,2026-01-23 21:15:00,MNQH6,MNQ,H,2026.0,2698,25703.0,25703.0,25678.75,25680.25,2026-01-23,,145472483,5663,5min
287,2026-01-23 21:35:00,MNQH6,MNQ,H,2026.0,790,25690.25,25696.5,25689.25,25692.0,2026-01-23,,51514930,2005,5min
288,2026-01-23 21:50:00,MNQH6,MNQ,H,2026.0,756,25692.0,25693.75,25679.0,25685.75,2026-01-23,,56950238,2217,5min
289,2026-01-23 21:55:00,MNQH6,MNQ,H,2026.0,639,25686.75,25688.5,25677.25,25679.0,2026-01-23,,49155367,1914,5min
290,2026-01-26 08:25:00,MNQH6,MNQ,H,2026.0,1175,25737.75,25742.25,25727.25,25729.75,2026-01-26,,61375670,2385,5min
291,2026-01-26 08:30:00,MNQH6,MNQ,H,2026.0,1229,25728.75,25741.5,25722.75,25723.75,2026-01-26,,62064623,2412,5min
292,2026-01-26 08:35:00,MNQH6,MNQ,H,2026.0,836,25724.5,25735.0,25717.5,25731.75,2026-01-26,,39747302,1545,5min
293,2026-01-26 09:05:00,MNQH6,MNQ,H,2026.0,867,25720.25,25735.0,25719.25,25729.25,2026-01-26,,39082161,1519,5min
294,2026-01-26 18:30:00,MNQH6,MNQ,H,2026.0,6042,25907.25,25932.75,25906.0,25922.75,2026-01-26,,352557410,13601,5min
295,2026-01-26 18:35:00,MNQH6,MNQ,H,2026.0,4517,25923.0,25923.75,25900.0,25902.75,2026-01-26,,260982027,10072,5min
296,2026-01-26 19:10:00,MNQH6,MNQ,H,2026.0,2753,25907.0,25914.25,25903.75,25908.0,2026-01-26,,150638188,5814,5min
297,2026-01-26 19:15:00,MNQH6,MNQ,H,2026.0,2298,25908.0,25912.75,25900.75,25906.5,2026-01-26,,121322377,4683,5min
298,2026-01-27 06:05:00,MNQH6,MNQ,H,2026.0,1207,26018.5,26028.25,26018.0,26023.5,2026-01-27,,69067647,2654,5min
299,2026-01-27 06:25:00,MNQH6,MNQ,H,2026.0,494,26022.0,26026.0,26019.75,26024.0,2026-01-27,,27375881,1052,5min
300,2026-01-27 06:30:00,MNQH6,MNQ,H,2026.0,738,26024.25,26024.75,26011.5,26012.75,2026-01-27,,39024894,1500,5min
301,2026-01-28 06:30:00,MNQH6,MNQ,H,2026.0,3940,26302.25,26349.0,26301.25,26328.5,2026-01-28,,202378457,7686,5min
302,2026-01-28 06:35:00,MNQH6,MNQ,H,2026.0,1311,26327.5,26341.5,26325.0,26335.5,2026-01-28,,66465751,2524,5min
303,2026-01-28 06:40:00,MNQH6,MNQ,H,2026.0,1194,26335.5,26336.25,26314.0,26316.75,2026-01-28,,68916767,2618,5min
304,2026-01-28 08:00:00,MNQH6,MNQ,H,2026.0,1842,26315.25,26332.0,26303.75,26323.25,2026-01-28,,98697344,3750,5min
305,2026-01-28 11:50:00,MNQH6,MNQ,H,2026.0,1306,26311.0,26326.75,26306.25,26314.25,2026-01-28,,69952266,2658,5min
306,2026-01-28 11:55:00,MNQH6,MNQ,H,2026.0,959,26314.75,26324.5,26311.5,26318.5,2026-01-28,,45476409,1728,5min
307,2026-01-28 12:00:00,MNQH6,MNQ,H,2026.0,1317,26319.25,26320.75,26306.5,26311.25,2026-01-28,,63886572,2428,5min
308,2026-01-28 12:10:00,MNQH6,MNQ,H,2026.0,4763,26314.0,26317.5,26266.25,26292.75,2026-01-28,,231485468,8805,5min
309,2026-01-28 13:00:00,MNQH6,MNQ,H,2026.0,1548,26281.75,26306.0,26281.5,26295.0,2026-01-28,,73024587,2777,5min
310,2026-01-28 14:45:00,MNQH6,MNQ,H,2026.0,20383,26285.0,26305.25,26230.0,26250.25,2026-01-28,,977948762,37239,5min
311,2026-01-28 14:50:00,MNQH6,MNQ,H,2026.0,15142,26251.0,26291.0,26250.5,26289.25,2026-01-28,,691958765,26338,5min
312,2026-01-28 14:55:00,MNQH6,MNQ,H,2026.0,11288,26289.5,26290.5,26250.5,26253.5,2026-01-28,,521067008,19832,5min
313,2026-01-28 15:00:00,MNQH6,MNQ,H,2026.0,12872,26253.0,26265.5,26237.0,26252.25,2026-01-28,,600826640,22885,5min
314,2026-01-28 15:05:00,MNQH6,MNQ,H,2026.0,12280,26253.75,26263.75,26230.75,26242.25,2026-01-28,,560355890,21348,5min
315,2026-01-28 15:15:00,MNQH6,MNQ,H,2026.0,15279,26216.25,26254.25,26207.25,26236.0,2026-01-28,,714674617,27242,5min
316,2026-01-28 15:20:00,MNQH6,MNQ,H,2026.0,9351,26236.5,26250.25,26226.5,26237.0,2026-01-28,,435885780,16611,5min
317,2026-01-28 15:25:00,MNQH6,MNQ,H,2026.0,7838,26237.25,26239.0,26216.5,26220.75,2026-01-28,,378920381,14449,5min
318,2026-01-28 15:30:00,MNQH6,MNQ,H,2026.0,11915,26220.5,26236.5,26194.25,26195.25,2026-01-28,,605303572,23089,5min
319,2026-01-28 15:35:00,MNQH6,MNQ,H,2026.0,10901,26195.5,26228.25,26189.5,26222.75,2026-01-28,,516683115,19713,5min
320,2026-01-28 15:40:00,MNQH6,MNQ,H,2026.0,11116,26222.75,26224.75,26181.0,26183.75,2026-01-28,,538400540,20551,5min
321,2026-01-28 23:00:00,MNQH6,MNQ,H,2026.0,3554,26278.0,26294.5,26261.25,26269.5,2026-01-29,,155736415,5926,5min
322,2026-01-28 23:05:00,MNQH6,MNQ,H,2026.0,1998,26269.25,26270.25,26232.0,26235.5,2026-01-29,,82217051,3132,5min
323,2026-01-28 23:20:00,MNQH6,MNQ,H,2026.0,2798,26204.0,26243.75,26202.5,26230.25,2026-01-29,,132320664,5045,5min
324,2026-01-28 23:25:00,MNQH6,MNQ,H,2026.0,2711,26231.0,26235.5,26186.5,26209.0,2026-01-29,,121777751,4646,5min
325,2026-01-29 08:15:00,MNQH6,MNQ,H,2026.0,1417,26264.5,26280.75,26264.5,26278.0,2026-01-29,,72071568,2743,5min
326,2026-01-29 08:20:00,MNQH6,MNQ,H,2026.0,988,26277.75,26278.5,26255.25,26262.25,2026-01-29,,48119910,1832,5min
327,2026-01-29 09:10:00,MNQH6,MNQ,H,2026.0,846,26265.5,26273.0,26261.25,26266.25,2026-01-29,,39192319,1492,5min
328,2026-01-29 09:20:00,MNQH6,MNQ,H,2026.0,731,26260.75,26270.75,26253.5,26267.5,2026-01-29,,36085345,1374,5min
329,2026-01-29 09:25:00,MNQH6,MNQ,H,2026.0,731,26267.0,26269.75,26251.0,26252.5,2026-01-29,,39966742,1522,5min
330,2026-01-29 09:35:00,MNQH6,MNQ,H,2026.0,774,26251.0,26266.25,26250.0,26259.25,2026-01-29,,36763689,1400,5min
331,2026-01-29 09:40:00,MNQH6,MNQ,H,2026.0,637,26259.75,26260.0,26248.5,26253.0,2026-01-29,,33868171,1290,5min
332,2026-01-29 09:45:00,MNQH6,MNQ,H,2026.0,729,26253.0,26253.25,26239.75,26242.25,2026-01-29,,34436748,1312,5min
333,2026-01-29 09:50:00,MNQH6,MNQ,H,2026.0,1377,26242.25,26245.25,26221.0,26225.25,2026-01-29,,69803343,2661,5min
334,2026-01-29 10:25:00,MNQH6,MNQ,H,2026.0,1182,26224.75,26237.25,26224.25,26228.25,2026-01-29,,59306694,2261,5min
335,2026-01-29 10:30:00,MNQH6,MNQ,H,2026.0,674,26228.75,26230.75,26220.5,26226.25,2026-01-29,,34853738,1329,5min
336,2026-01-29 10:35:00,MNQH6,MNQ,H,2026.0,593,26226.25,26229.25,26219.0,26222.0,2026-01-29,,29712433,1133,5min
337,2026-01-29 10:50:00,MNQH6,MNQ,H,2026.0,724,26216.5,26223.75,26208.25,26208.25,2026-01-29,,39772216,1517,5min
338,2026-01-29 12:10:00,MNQH6,MNQ,H,2026.0,810,26219.5,26222.0,26211.75,26212.0,2026-01-29,,38067456,1452,5min
339,2026-01-29 12:15:00,MNQH6,MNQ,H,2026.0,700,26212.75,26217.5,26208.0,26211.0,2026-01-29,,30851299,1177,5min
340,2026-01-29 12:20:00,MNQH6,MNQ,H,2026.0,1258,26211.5,26215.75,26194.25,26197.0,2026-01-29,,62467093,2384,5min
341,2026-01-29 13:40:00,MNQH6,MNQ,H,2026.0,2348,26188.75,26204.0,26187.75,26198.25,2026-01-29,,104473189,3988,5min
342,2026-01-29 13:45:00,MNQH6,MNQ,H,2026.0,1741,26198.0,26202.0,26191.75,26193.0,2026-01-29,,76914994,2936,5min
343,2026-01-29 13:50:00,MNQH6,MNQ,H,2026.0,2082,26193.25,26198.5,26184.25,26189.25,2026-01-29,,97850037,3736,5min
344,2026-01-29 14:00:00,MNQH6,MNQ,H,2026.0,4062,26194.5,26197.0,26153.75,26157.5,2026-01-29,,187081825,7148,5min
345,2026-01-29 14:30:00,MNQH6,MNQ,H,2026.0,30426,26133.25,26177.25,26082.5,26097.25,2026-01-29,,1456065567,55732,5min
346,2026-01-29 14:35:00,MNQH6,MNQ,H,2026.0,30793,26097.75,26100.75,26004.5,26029.25,2026-01-29,,1467802285,56364,5min
347,2026-01-29 14:40:00,MNQH6,MNQ,H,2026.0,30921,26029.0,26038.5,25946.0,25951.0,2026-01-29,,1560285117,60035,5min
348,2026-01-29 14:45:00,MNQH6,MNQ,H,2026.0,32857,25951.25,26008.0,25910.5,25986.25,2026-01-29,,1619320192,62376,5min
349,2026-01-29 14:50:00,MNQH6,MNQ,H,2026.0,27640,25986.0,25988.5,25904.0,25940.75,2026-01-29,,1259819532,48563,5min
350,2026-01-29 14:55:00,MNQH6,MNQ,H,2026.0,26460,25941.0,25952.5,25858.25,25864.0,2026-01-29,,1297719981,50086,5min
351,2026-01-29 21:30:00,MNQH6,MNQ,H,2026.0,6512,25987.0,26040.25,25975.0,25989.5,2026-01-29,,313057056,12034,5min
