,window_start,ticker,symbol,contract_month,contract_year,transactions,open,high,low,close,session_end_date,settlement_price,dollar_volume,volume,timeframe
173,2026-01-20 20:50:00,MNQH6,MNQ,H,2026.0,9371,25125.0,25134.0,25099.0,25109.0,2026-01-20,,536877648,21374,5min
174,2026-01-20 20:55:00,MNQH6,MNQ,H,2026.0,13584,25108.5,25144.25,25103.25,25142.5,2026-01-20,,657328387,26160,5min
175,2026-01-20 23:50:00,MNQH6,MNQ,H,2026.0,2659,25123.25,25128.75,25103.5,25107.75,2026-01-21,,115951146,4617,5min
176,2026-01-20 23:55:00,MNQH6,MNQ,H,2026.0,1376,25108.0,25116.5,25103.75,25116.25,2026-01-21,,57352901,2284,5min
177,2026-01-21 00:00:00,MNQH6,MNQ,H,2026.0,2012,25116.75,25138.75,25115.5,25128.5,2026-01-21,,89000104,3542,5min
178,2026-01-21 00:05:00,MNQH6,MNQ,H,2026.0,1378,25128.75,25143.75,25122.75,25143.5,2026-01-21,,64593914,2570,5min
179,2026-01-21 00:15:00,MNQH6,MNQ,H,2026.0,1104,25141.25,25149.75,25132.5,25143.5,2026-01-21,,48799198,1941,5min
180,2026-01-21 00:20:00,MNQH6,MNQ,H,2026.0,1174,25143.25,25153.75,25139.75,25152.75,2026-01-21,,58517175,2327,5min
181,2026-01-21 00:25:00,MNQH6,MNQ,H,2026.0,875,25153.0,25159.0,25150.75,25157.25,2026-01-21,,38964831,1549,5min
182,2026-01-21 00:30:00,MNQH6,MNQ,H,2026.0,1074,25157.0,25165.75,25154.5,25162.5,2026-01-21,,49136904,1953,5min
183,2026-01-21 00:35:00,MNQH6,MNQ,H,2026.0,1395,25162.5,25178.0,25160.75,25177.5,2026-01-21,,68538374,2723,5min
